left,front,right,food_angle,sug_direction,move_rating
0.0,0.0,0.0,0.5001180280668464,0.0,1.0
0.0,0.0,0.0,0.5001738195249209,1.0,0.0
0.0,0.0,0.0,0.4989982826736556,1.0,0.0
0.0,0.0,0.0,0.499866306902624,-1.0,0.0
0.0,0.0,0.0,0.4989083792280758,-1.0,1.0
0.0,0.0,0.0,0.5002236474160663,1.0,0.0
0.0,0.0,0.0,0.4988612807261898,1.0,0.0
0.0,0.0,0.0,0.49982403123312674,-1.0,0.0
0.0,0.0,0.0,0.4987393837868996,0.0,0.0
0.0,0.0,0.0,0.49863432578446587,-1.0,1.0
0.0,0.0,0.0,0.5003493049419162,-1.0,1.0
0.0,0.0,0.0,0.5012212930332826,0.0,1.0
0.0,0.0,0.0,0.5011387192738103,1.0,1.0
0.0,0.0,0.0,0.5003300429708316,0.0,1.0
0.0,0.0,0.0,0.5003941626226315,1.0,0.0
0.0,0.0,0.0,0.49888955143753566,-1.0,1.0
0.0,0.0,0.0,0.5005098670868187,1.0,0.0
0.0,0.0,0.0,0.49890130464411975,1.0,0.0
0.0,0.0,0.0,0.4994788296083519,-1.0,0.0
0.0,0.0,0.0,0.4987494849869093,1.0,0.0
0.0,0.0,0.0,0.4994785649462733,0.0,0.0
0.0,0.0,0.0,0.49958513774919533,-1.0,0.0
0.0,0.0,0.0,0.4984499457318781,-1.0,1.0
0.0,0.0,0.0,0.500621153455371,1.0,0.0
0.0,0.0,0.0,0.4984438787967158,-1.0,1.0
0.0,0.0,0.0,0.5008475616740785,1.0,0.0
0.0,0.0,0.0,0.49851598506389594,-1.0,1.0
0.0,0.0,0.0,0.5010694718951547,1.0,0.0
0.0,0.0,0.0,0.4986752820242198,1.0,0.0
0.0,0.0,0.0,0.49876986134442586,0.0,0.0
0.0,0.0,0.0,0.4988568483734192,0.0,0.0
0.0,0.0,0.0,0.49901937649510575,-1.0,0.0
0.0,0.0,0.0,0.49772572559930034,0.0,0.0
0.0,0.0,0.0,0.49751046477837835,0.0,0.0
0.0,0.0,0.0,0.497359389963113,-1.0,1.0
0.0,0.0,0.0,0.5023675181929969,-1.0,1.0
0.0,0.0,0.0,0.5019842582999698,0.0,1.0
0.0,0.0,0.0,0.5019131918285629,-1.0,0.0
0.0,0.0,0.0,0.4987126823110551,0.0,0.0
0.0,0.0,0.0,0.4990080697994186,-1.0,0.0
0.0,0.0,0.0,0.49695697341153183,-1.0,1.0
0.0,0.0,0.0,0.5017368759498889,-1.0,1.0
0.0,0.0,0.0,0.5022742744006997,0.0,1.0
0.0,0.0,0.0,0.5020593204683079,-1.0,0.0
0.0,0.0,0.0,0.49927143473537644,1.0,1.0
0.0,0.0,0.0,0.5020279960633011,0.0,1.0
0.0,0.0,0.0,0.5018123105564938,1.0,1.0
0.0,0.0,0.0,0.5006129992610134,1.0,0.0
0.0,0.0,0.0,0.49813479252940135,1.0,0.0
0.0,0.0,0.0,0.4994443881169119,0.0,0.0
0.0,0.0,0.0,0.4997068429442048,1.0,1.0
0.0,0.0,0.0,0.5018901041500802,1.0,1.0
0.0,0.0,0.0,0.5004366991165281,1.0,0.0
0.0,0.0,0.0,0.49797200393669894,1.0,0.0
0.0,0.0,0.0,0.4997068429442048,1.0,1.0
0.0,0.0,0.0,0.5018901041500802,0.0,1.0
0.0,0.0,0.0,0.501691790992535,1.0,1.0
0.0,0.0,0.0,0.5003517625715243,-1.0,1.0
0.0,0.0,0.0,0.5014890561293978,-1.0,0.0
0.0,0.0,0.0,0.49985138206286833,1.0,1.0
0.0,0.0,0.0,0.5013975107892483,0.0,1.0
0.0,0.0,0.0,0.5012854495508076,-1.0,0.0
0.0,0.0,0.0,0.5,0.0,1.0
0.0,0.0,0.0,-0.5001045078113805,-1.0,0.0
0.0,0.0,0.0,-0.49860248921075173,1.0,1.0
0.0,0.0,0.0,-0.5002417115322156,1.0,1.0
0.0,0.0,0.0,-0.5012606162131004,0.0,1.0
0.0,0.0,0.0,-0.5011701948759656,-1.0,1.0
0.0,0.0,0.0,-0.5002568534515527,-1.0,0.0
0.0,0.0,0.0,-0.4987787069667174,-1.0,0.0
0.0,0.0,0.0,-0.49979502227562417,0.0,0.0
0.0,0.0,0.0,-0.4998954921886196,1.0,0.0
0.0,0.0,0.0,-0.49860248921075173,-1.0,0.0
0.0,0.0,0.0,0.5,-1.0,1.0
0.0,0.0,0.0,0.5012939461904277,0.0,1.0
0.0,0.0,0.0,0.501196656526209,1.0,1.0
0.0,0.0,0.0,0.5000894681798794,0.0,1.0
0.0,0.0,0.0,0.5001759687668733,1.0,0.0
0.0,0.0,0.0,0.4987393837868996,1.0,0.0
0.0,0.0,0.0,0.4998954921886196,-1.0,0.0
0.0,0.0,0.0,0.49860248921075173,-1.0,1.0
0.0,0.0,0.0,0.5002417115322156,-1.0,1.0
0.0,0.0,0.0,0.5012606162131004,0.0,1.0
0.0,0.0,0.0,0.5011701948759656,1.0,1.0
0.0,0.0,0.0,0.5002568534515527,-1.0,1.0
0.0,0.0,0.0,0.501066054588443,0.0,1.0
0.0,0.0,0.0,0.5010017173263445,1.0,1.0
0.0,0.0,0.0,0.5002545562958235,-1.0,1.0
0.0,0.0,0.0,0.5009209518235461,0.0,1.0
0.0,0.0,0.0,0.5008732861713143,1.0,1.0
0.0,0.0,0.0,0.5002453898653311,0.0,1.0
0.0,0.0,0.0,0.5002848071180074,1.0,0.0
0.0,0.0,0.0,0.499140101187386,0.0,0.0
0.0,0.0,0.0,0.49909842130949644,1.0,0.0
0.0,0.0,0.0,0.49969285775639916,1.0,1.0
0.0,0.0,0.0,0.5008924383264302,0.0,1.0
0.0,0.0,0.0,0.5008490498567569,1.0,1.0
0.0,0.0,0.0,0.5002848071180074,0.0,1.0
0.0,0.0,0.0,0.5003198727466054,1.0,0.0
0.0,0.0,0.0,0.49917562411501515,0.0,0.0
0.0,0.0,0.0,0.49913982352148967,1.0,0.0
0.0,0.0,0.0,0.4996464401292502,0.0,0.0
0.0,0.0,0.0,0.49969285775639916,1.0,1.0
0.0,0.0,0.0,0.5008924383264302,0.0,1.0
0.0,0.0,0.0,0.5008490498567569,-1.0,0.0
0.0,0.0,0.0,0.49979808436199635,0.0,0.0
0.0,0.0,0.0,0.49984512476949805,1.0,1.0
0.0,0.0,0.0,0.5008469391070243,0.0,1.0
0.0,0.0,0.0,0.5008051832754362,-1.0,0.0
0.0,0.0,0.0,0.49991545329492776,-1.0,0.0
0.0,0.0,0.0,0.49914056508091104,0.0,0.0
0.0,0.0,0.0,0.4990921612159084,-1.0,1.0
0.0,0.0,0.0,0.5001548752305021,1.0,0.0
0.0,0.0,0.0,0.4990555792425775,-1.0,1.0
0.0,0.0,0.0,0.5002260001511784,-1.0,1.0
0.0,0.0,0.0,0.5008732861713143,1.0,1.0
0.0,0.0,0.0,0.5002453898653311,1.0,0.0
0.0,0.0,0.0,0.49910756167356995,1.0,0.0
0.0,0.0,0.0,0.49977399984882165,1.0,1.0
0.0,0.0,0.0,0.5008732861713143,-1.0,0.0
0.0,0.0,0.0,0.49984512476949805,-1.0,0.0
0.0,0.0,0.0,0.4990555792425775,1.0,0.0
0.0,0.0,0.0,0.4998819719331537,0.0,0.0
0.0,0.0,0.0,0.49994032211780565,0.0,0.0
0.0,0.0,0.0,0.5,1.0,1.0
0.0,0.0,0.0,0.5009199720500904,-1.0,1.0
0.0,0.0,0.0,-0.5000530004142087,-1.0,0.0
0.0,0.0,0.0,-0.49902724901183404,-1.0,0.0
0.0,0.0,0.0,0.5,-1.0,1.0
0.0,0.0,0.0,0.5009199720500904,1.0,1.0
0.0,0.0,0.0,0.5000530004142087,1.0,0.0
0.0,0.0,0.0,0.49902724901183404,0.0,0.0
0.0,0.0,0.0,0.49896419459491415,0.0,0.0
0.0,0.0,0.0,0.4988924423190443,1.0,0.0
0.0,0.0,0.0,0.5,0.0,1.0
0.0,0.0,0.0,-0.5000774514305623,-1.0,0.0
0.0,0.0,0.0,-0.4988100704517904,1.0,1.0
0.0,0.0,0.0,-0.5001759687668733,1.0,1.0
0.0,0.0,0.0,-0.5010916207719243,-1.0,1.0
0.0,0.0,0.0,-0.5002236474160663,-1.0,0.0
0.0,0.0,0.0,-0.4988612807261898,1.0,1.0
0.0,0.0,0.0,-0.5003300429708316,0.0,1.0
0.0,0.0,0.0,-0.5003941626226315,0.0,1.0
0.0,0.0,0.0,-0.5004485555801583,1.0,1.0
0.0,0.0,0.0,-0.5009463674328021,0.0,1.0
0.0,0.0,0.0,-0.5009015786905036,1.0,0.0
0.0,0.0,0.0,-0.49969285775639916,0.0,0.0
0.0,0.0,0.0,-0.49974544370417656,1.0,0.0
0.0,0.0,0.0,-0.4989677900698422,-1.0,0.0
0.0,0.0,0.0,-0.49977635258393377,-1.0,1.0
0.0,0.0,0.0,-0.5010017173263445,-1.0,1.0
0.0,0.0,0.0,-0.5002545562958235,1.0,1.0
0.0,0.0,0.0,-0.5009209518235461,0.0,1.0
0.0,0.0,0.0,-0.5008732861713143,-1.0,1.0
0.0,0.0,0.0,-0.5002453898653311,0.0,1.0
0.0,0.0,0.0,-0.5002848071180074,-1.0,0.0
0.0,0.0,0.0,-0.499140101187386,1.0,1.0
0.0,0.0,0.0,-0.5003540261309005,1.0,1.0
0.0,0.0,0.0,-0.5007905433248186,1.0,0.0
0.0,0.0,0.0,-0.49971519288199273,0.0,0.0
0.0,0.0,0.0,-0.4997546101346689,-1.0,1.0
0.0,0.0,0.0,-0.5008092857807585,1.0,0.0
0.0,0.0,0.0,-0.499818569977247,0.0,0.0
0.0,0.0,0.0,-0.49986115768285905,0.0,0.0
0.0,0.0,0.0,-0.4999060727991965,1.0,0.0
0.0,0.0,0.0,-0.4990921612159084,0.0,0.0
0.0,0.0,0.0,-0.4990380698131174,-1.0,0.0
0.0,0.0,0.0,-0.49994032211780565,1.0,0.0
0.0,0.0,0.0,-0.49896419459491415,0.0,0.0
0.0,0.0,0.0,-0.4988924423190443,1.0,1.0
0.0,0.0,0.0,-0.5001526739404233,0.0,1.0
0.0,0.0,0.0,-0.5002236474160663,1.0,1.0
0.0,0.0,0.0,-0.5010017173263445,1.0,0.0
0.0,0.0,0.0,-0.499866306902624,1.0,0.0
0.0,0.0,0.0,-0.4989083792280758,-1.0,0.0
0.0,0.0,0.0,-0.49992254856943774,-1.0,1.0
0.0,0.0,0.0,-0.501035805405086,-1.0,1.0
0.0,0.0,0.0,-0.500133693097376,1.0,1.0
0.0,0.0,0.0,-0.5009619301868827,1.0,0.0
0.0,0.0,0.0,-0.49994032211780565,0.0,0.0
0.0,0.0,0.0,0.5,0.0,1.0
0.0,0.0,0.0,0.5000596778821944,-1.0,1.0
0.0,0.0,0.0,0.500916908429594,1.0,1.0
0.0,0.0,0.0,0.5001049523202056,1.0,0.0
0.0,0.0,0.0,0.4990380698131174,-1.0,1.0
0.0,0.0,0.0,0.5001738195249209,-1.0,1.0
0.0,0.0,0.0,0.5008931149658351,-1.0,0.0
0.0,0.0,0.0,0.49989504767979454,1.0,1.0
0.0,0.0,0.0,0.500859434919089,-1.0,0.0
0.0,0.0,0.0,0.49995261694492854,0.0,0.0
0.0,0.0,0.0,0.5,-1.0,0.0
0.0,0.0,0.0,0.4990800279499095,1.0,1.0
0.0,0.0,0.0,-0.5000530004142087,1.0,1.0
0.0,0.0,0.0,-0.5008671109770446,-1.0,1.0
0.0,0.0,0.0,-0.5000939272008036,-1.0,0.0
0.0,0.0,0.0,-0.4990921612159084,0.0,0.0
0.0,0.0,0.0,-0.4990380698131174,1.0,1.0
0.0,0.0,0.0,-0.5001738195249209,-1.0,0.0
0.0,0.0,0.0,-0.4989982826736556,0.0,0.0
0.0,0.0,0.0,-0.4989339454115571,-1.0,0.0
0.0,0.0,0.0,-0.4998473260595767,-1.0,1.0
0.0,0.0,0.0,-0.5010227539246498,1.0,0.0
0.0,0.0,0.0,-0.49993230041928977,1.0,0.0
0.0,0.0,0.0,-0.4988924423190443,-1.0,0.0
0.0,0.0,0.0,0.5,-1.0,1.0
0.0,0.0,0.0,0.5010402302377769,0.0,1.0
0.0,0.0,0.0,0.5009764122250717,-1.0,1.0
0.0,0.0,0.0,-0.5000596778821944,1.0,1.0
0.0,0.0,0.0,-0.500916908429594,0.0,1.0
0.0,0.0,0.0,-0.5008671109770446,-1.0,1.0
0.0,0.0,0.0,-0.5000939272008036,1.0,1.0
0.0,0.0,0.0,-0.5008158765877043,1.0,0.0
0.0,0.0,0.0,-0.49995738709374626,-1.0,1.0
0.0,0.0,0.0,-0.5007821173583733,-1.0,1.0
0.0,0.0,0.0,-0.5000765002497652,0.0,1.0
0.0,0.0,0.0,-0.5001133878361808,1.0,1.0
0.0,0.0,0.0,-0.5007326726925767,-1.0,1.0
0.0,0.0,0.0,-0.5001355404184901,0.0,1.0
0.0,0.0,0.0,-0.5001662401035398,1.0,1.0
0.0,0.0,0.0,-0.5006795377906588,-1.0,1.0
0.0,0.0,0.0,-0.5001790638693614,-1.0,0.0
0.0,0.0,0.0,-0.4993077246910727,-1.0,0.0
0.0,0.0,0.0,-0.49983375989646023,-1.0,1.0
0.0,0.0,0.0,-0.5006795377906588,0.0,1.0
0.0,0.0,0.0,-0.5006529984284093,0.0,1.0
0.0,0.0,0.0,-0.5006283558837579,-1.0,1.0
0.0,0.0,0.0,-0.5001524253691275,1.0,1.0
0.0,0.0,0.0,-0.5005955749100938,-1.0,1.0
0.0,0.0,0.0,-0.5001616747666553,-1.0,0.0
0.0,0.0,0.0,-0.499395226282828,1.0,1.0
0.0,0.0,0.0,-0.5001945392021266,0.0,1.0
0.0,0.0,0.0,-0.5002133158490882,1.0,1.0
0.0,0.0,0.0,-0.5005584077057743,-1.0,1.0
0.0,0.0,0.0,-0.5002150481092826,-1.0,0.0
0.0,0.0,0.0,-0.4994398952753962,-1.0,0.0
0.0,0.0,0.0,-0.49978668415091176,1.0,0.0
0.0,0.0,0.0,-0.49940561439851405,-1.0,0.0
0.0,0.0,0.0,-0.4997902025676943,-1.0,1.0
0.0,0.0,0.0,-0.5005909131290792,1.0,0.0
0.0,0.0,0.0,-0.49982578544507905,0.0,0.0
0.0,0.0,0.0,-0.4998475746308726,1.0,0.0
0.0,0.0,0.0,-0.4993594097881839,-1.0,0.0
0.0,0.0,0.0,-0.499859871675648,0.0,0.0
0.0,0.0,0.0,-0.4998860921136619,1.0,0.0
0.0,0.0,0.0,-0.4993085472106997,-1.0,0.0
0.0,0.0,0.0,-0.4999056934096544,0.0,0.0
0.0,0.0,0.0,-0.49993650184757427,-1.0,1.0
0.0,0.0,0.0,-0.5006780729175309,1.0,0.0
0.0,0.0,0.0,-0.499970737659579,1.0,0.0
0.0,0.0,0.0,-0.4992877324062736,0.0,0.0
0.0,0.0,0.0,-0.4992544363439827,0.0,0.0
0.0,0.0,0.0,-0.49921788264162664,0.0,0.0
0.0,0.0,0.0,-0.49917756999670765,-1.0,0.0
0.0,0.0,0.0,0.5,0.0,1.0
0.0,0.0,0.0,0.5000426129062538,1.0,0.0
0.0,0.0,0.0,0.49913288902295533,0.0,0.0
0.0,0.0,0.0,0.499083091570406,-1.0,1.0
0.0,0.0,0.0,0.5001049523202056,0.0,1.0
0.0,0.0,0.0,0.5001548752305021,0.0,1.0
0.0,0.0,0.0,0.5002019156380036,1.0,0.0
0.0,0.0,0.0,0.49907904817645393,1.0,0.0
0.0,0.0,0.0,0.4998261804750792,1.0,1.0
0.0,0.0,0.0,0.5008931149658351,-1.0,0.0
0.0,0.0,0.0,0.49989504767979454,-1.0,0.0
0.0,0.0,0.0,0.4990380698131174,1.0,0.0
0.0,0.0,0.0,0.49994032211780565,1.0,1.0
0.0,0.0,0.0,0.500916908429594,-1.0,0.0
0.0,0.0,0.0,0.5,0.0,1.0
0.0,0.0,0.0,-0.5000530004142087,0.0,1.0
0.0,0.0,0.0,-0.5001049523202056,0.0,1.0
0.0,0.0,0.0,-0.5001548752305021,0.0,1.0
0.0,0.0,0.0,-0.5002019156380036,0.0,1.0
0.0,0.0,0.0,-0.5002453898653311,0.0,1.0
0.0,0.0,0.0,-0.5002848071180074,1.0,1.0
0.0,0.0,0.0,-0.5007852836185952,1.0,0.0
0.0,0.0,0.0,-0.4997788838868934,1.0,0.0
0.0,0.0,0.0,-0.4991509501432431,1.0,1.0
0.0,0.0,0.0,-0.5002848071180074,1.0,1.0
0.0,0.0,0.0,-0.5007852836185952,-1.0,1.0
0.0,0.0,0.0,-0.5002902093714312,0.0,1.0
0.0,0.0,0.0,-0.5003191957076198,1.0,1.0
0.0,0.0,0.0,-0.5007037258365457,-1.0,1.0
0.0,0.0,0.0,-0.5003158602665768,0.0,1.0
0.0,0.0,0.0,-0.500336843050216,-1.0,0.0
0.0,0.0,0.0,-0.49933028177069555,-1.0,0.0
0.0,0.0,0.0,-0.49965558326304416,0.0,0.0
0.0,0.0,0.0,-0.49968080429238027,0.0,0.0
0.0,0.0,0.0,-0.4997097906285688,-1.0,1.0
0.0,0.0,0.0,-0.500728770097798,0.0,1.0
0.0,0.0,0.0,-0.5007006979015118,0.0,1.0
0.0,0.0,0.0,-0.5006743724410373,0.0,1.0
0.0,0.0,0.0,-0.500649683811741,0.0,1.0
0.0,0.0,0.0,-0.5006265205643674,1.0,0.0
0.0,0.0,0.0,-0.4998350412511367,-1.0,1.0
0.0,0.0,0.0,-0.5006173231083513,0.0,1.0
0.0,0.0,0.0,-0.5005955749100938,0.0,1.0
0.0,0.0,0.0,-0.5005752143469714,-1.0,1.0
0.0,0.0,0.0,-0.5001504117300225,1.0,1.0
0.0,0.0,0.0,-0.5005470208721068,-1.0,1.0
0.0,0.0,0.0,-0.5001573279784225,1.0,1.0
0.0,0.0,0.0,-0.5005207699127994,1.0,0.0
0.0,0.0,0.0,-0.4998689142555938,0.0,0.0
0.0,0.0,0.0,-0.4998858954367954,0.0,0.0
0.0,0.0,0.0,-0.4999036464023524,1.0,0.0
0.0,0.0,0.0,-0.4994359355281257,1.0,1.0
0.0,0.0,0.0,-0.5001222247413915,0.0,1.0
0.0,0.0,0.0,-0.5001402616975786,0.0,1.0
0.0,0.0,0.0,-0.5001573279784225,0.0,1.0
0.0,0.0,0.0,-0.5001733525225567,0.0,1.0
0.0,0.0,0.0,-0.500188284437735,0.0,1.0
0.0,0.0,0.0,-0.5002020921967961,0.0,1.0
0.0,1.0,0.0,-0.5002147622779973,-1.0,0.0
0.0,0.0,1.0,-0.49949912327170476,1.0,-1.0
0.0,0.0,0.0,-0.5031036947155355,0.0,1.0
0.0,0.0,0.0,-0.5026062781893041,0.0,1.0
0.0,0.0,0.0,-0.5022443469634416,0.0,1.0
0.0,0.0,0.0,-0.5019697519660625,-1.0,1.0
0.0,0.0,0.0,-0.5004260544067606,-1.0,0.0
0.0,0.0,0.0,-0.49786735655313896,-1.0,0.0
0.0,0.0,0.0,-0.4997435053016671,0.0,0.0
0.0,0.0,0.0,-0.5000649082154139,-1.0,1.0
0.0,0.0,0.0,-0.5019882070953288,-1.0,1.0
0.0,0.0,0.0,-0.5001969739520413,1.0,1.0
0.0,0.0,0.0,-0.5017545342248152,1.0,0.0
0.0,0.0,0.0,-0.50003927812031,1.0,0.0
0.0,0.0,0.0,-0.4980117929046713,0.0,0.0
0.0,0.0,0.0,-0.4977281931893953,0.0,0.0
0.0,0.0,0.0,-0.49735033105770876,0.0,0.0
0.0,0.0,0.0,-0.49682193316044415,0.0,0.0
0.0,0.0,0.0,-0.4960309459502599,-1.0,1.0
0.0,0.0,0.0,-0.5010951049797467,-1.0,1.0
0.0,0.0,0.0,-0.5030097828045191,-1.0,0.0
0.0,0.0,0.0,-0.499872879435046,1.0,1.0
0.0,0.0,0.0,-0.5026496689422913,-1.0,1.0
0.0,0.0,0.0,-0.5003474999447726,0.0,1.0
0.0,0.0,0.0,-0.5007300691863823,0.0,1.0
0.0,0.0,0.0,-0.5010165022766645,1.0,1.0
0.0,0.0,0.0,-0.5019600486314628,1.0,0.0
0.0,0.0,0.0,-0.4994516098022933,1.0,0.0
0.0,0.0,0.0,-0.49756641447145156,-1.0,0.0
0.0,0.0,0.0,-0.49965250005522754,0.0,0.0
0.0,0.0,0.0,-0.5000883212792088,0.0,1.0
0.0,0.0,0.0,-0.5005101122154356,-1.0,1.0
0.0,0.0,0.0,-0.5022087500835699,0.0,1.0
0.0,0.0,0.0,-0.5019456715669179,0.0,1.0
0.0,0.0,0.0,-0.5017375080070932,1.0,1.0
0.0,0.0,0.0,-0.5004078995464019,0.0,1.0
0.0,0.0,0.0,-0.5005581938611608,1.0,0.0
0.0,0.0,0.0,-0.4982849599877011,1.0,0.0
0.0,0.0,0.0,-0.4994913698085337,0.0,0.0
0.0,0.0,0.0,-0.49970815104145927,-1.0,0.0
0.0,0.0,0.0,-0.49779124991643015,-1.0,1.0
0.0,0.0,0.0,-0.5006503364011827,1.0,0.0
0.0,0.0,0.0,-0.49766175747614383,0.0,0.0
0.0,0.0,0.0,-0.49733316345460993,-1.0,1.0
0.0,0.0,0.0,-0.5014452257880384,0.0,1.0
0.0,0.0,0.0,-0.5015676675967303,0.0,1.0
0.0,0.0,0.0,-0.5015903327193977,0.0,1.0
0.0,0.0,0.0,-0.5015554296566554,-1.0,1.0
0.0,0.0,0.0,-0.5012828213910626,0.0,1.0
0.0,0.0,0.0,-0.5012741166246976,0.0,1.0
0.0,0.0,0.0,-0.5012429156386614,0.0,1.0
0.0,0.0,0.0,-0.5011992614505841,1.0,1.0
0.0,0.0,0.0,-0.5008626294737385,0.0,1.0
0.0,0.0,0.0,-0.5008803778988331,0.0,1.0
0.0,0.0,0.0,-0.500883981742664,-1.0,1.0
0.0,0.0,0.0,-0.5008619753986645,0.0,1.0
0.0,0.0,0.0,-0.5008513452933547,0.0,1.0
0.0,0.0,0.0,-0.5008353138161075,-1.0,0.0
0.0,0.0,0.0,-0.4993821854985992,0.0,0.0
0.0,0.0,0.0,-0.4994148712032144,0.0,0.0
0.0,0.0,0.0,-0.49945913115434853,0.0,0.0
0.0,0.0,0.0,-0.4995161330549529,1.0,1.0
0.0,0.0,0.0,-0.501055406065689,-1.0,0.0
0.0,0.0,0.0,-0.4996418501382192,1.0,1.0
0.0,0.0,0.0,-0.5010429569322866,0.0,1.0
0.0,0.0,0.0,-0.5009838971100891,1.0,1.0
0.0,0.0,0.0,-0.5003283628990883,0.0,1.0
0.0,0.0,0.0,-0.5003745675959991,0.0,1.0
0.0,0.0,0.0,-0.5004139271468075,-1.0,1.0
0.0,0.0,0.0,-0.5008272095750259,0.0,1.0
0.0,0.0,0.0,-0.5007938143519142,1.0,1.0
0.0,0.0,0.0,-0.5003663459525792,1.0,0.0
0.0,0.0,0.0,-0.49921220093764695,0.0,0.0
0.0,0.0,0.0,-0.49918309376984604,1.0,0.0
0.0,0.0,0.0,-0.4995860728531925,-1.0,0.0
0.0,0.0,0.0,-0.49910096345798033,-1.0,1.0
0.0,0.0,0.0,-0.5004957723222174,0.0,1.0
0.0,0.0,0.0,-0.5005217453435356,0.0,1.0
0.0,0.0,0.0,-0.5005410549264292,1.0,0.0
0.0,0.0,0.0,-0.4992422296313808,0.0,0.0
0.0,0.0,0.0,-0.4992300188761236,-1.0,1.0
0.0,0.0,0.0,-0.500661570904826,1.0,0.0
0.0,0.0,0.0,-0.499289601595786,0.0,0.0
0.0,0.0,0.0,-0.49929402469138984,1.0,0.0
0.0,0.0,0.0,-0.49920438045976256,-1.0,0.0
0.0,0.0,0.0,-0.49922589931920947,-1.0,1.0
0.0,0.0,0.0,-0.5008634651950992,-1.0,1.0
0.0,0.0,0.0,-0.5007059753086103,0.0,1.0
0.0,0.0,0.0,-0.500710398404214,1.0,1.0
0.0,0.0,0.0,-0.5007195715829741,1.0,0.0
0.0,0.0,0.0,-0.49936041211144944,0.0,0.0
0.0,0.0,0.0,-0.4993767858497373,-1.0,1.0
0.0,0.0,0.0,-0.5008230871297569,-1.0,1.0
0.0,0.0,0.0,-0.5005803494430696,1.0,1.0
0.0,0.0,0.0,-0.5007492382571223,0.0,1.0
0.0,0.0,0.0,-0.5007307749094063,1.0,0.0
0.0,0.0,0.0,-0.499540957895038,1.0,0.0
0.0,0.0,0.0,-0.4992003953549432,-1.0,0.0
0.0,0.0,0.0,-0.499520689645423,-1.0,1.0
0.0,0.0,0.0,-0.5008199423164106,-1.0,1.0
0.0,0.0,0.0,-0.5004590421049621,0.0,1.0
0.0,0.0,0.0,-0.5004807727271775,-1.0,0.0
0.0,0.0,0.0,-0.49925076174287786,0.0,0.0
0.0,0.0,0.0,-0.4992339384200614,0.0,0.0
0.0,0.0,0.0,-0.4992197025195284,1.0,1.0
0.0,0.0,0.0,-0.5006487939468622,-1.0,0.0
0.0,0.0,0.0,-0.49927668523913066,-1.0,0.0
0.0,0.0,0.0,-0.49929402469138984,-1.0,1.0
0.0,0.0,0.0,-0.5007802974804717,-1.0,1.0
0.0,0.0,0.0,-0.5006487939468622,-1.0,0.0
0.0,0.0,0.0,-0.49927668523913066,0.0,0.0
0.0,0.0,0.0,-0.4992786252181207,1.0,1.0
0.0,0.0,0.0,-0.5007699811238764,0.0,1.0
0.0,0.0,0.0,-0.5007577703686192,1.0,1.0
0.0,0.0,0.0,-0.5006053988715143,0.0,1.0
0.0,0.0,0.0,-0.5006109021827679,-1.0,1.0
0.0,0.0,0.0,-0.5006461462514566,0.0,1.0
0.0,0.0,0.0,-0.5006385955884397,-1.0,0.0
0.0,0.0,0.0,-0.4994913434193386,0.0,0.0
0.0,0.0,0.0,-0.49950663108754684,0.0,0.0
0.0,0.0,0.0,-0.4995271198762964,-1.0,0.0
0.0,0.0,0.0,-0.49920603922686413,-1.0,1.0
0.0,0.0,0.0,-0.5005410549264292,0.0,1.0
0.0,0.0,0.0,-0.5005545471205615,0.0,1.0
0.0,0.0,0.0,-0.5005630702117962,1.0,0.0
0.0,0.0,0.0,-0.4993490386035788,-1.0,1.0
0.0,0.0,0.0,-0.5006120634376567,0.0,1.0
0.0,0.0,0.0,-0.5006097565222595,-1.0,1.0
0.0,0.0,0.0,-0.5005603486455393,0.0,1.0
0.0,0.0,0.0,-0.5005595643577648,0.0,1.0
0.0,0.0,0.0,-0.5005564374587919,1.0,1.0
0.0,0.0,0.0,-0.5004967058386928,-1.0,1.0
0.0,0.0,0.0,-0.500520274447595,1.0,1.0
0.0,0.0,0.0,-0.500467559662929,-1.0,1.0
0.0,0.0,0.0,-0.5004885052350123,1.0,-1.0
0.0,0.0,0.0,-0.5001482974564987,1.0,0.0
0.0,0.0,0.0,-0.4994195990993612,-1.0,1.0
0.0,0.0,0.0,-0.5001782624587036,1.0,0.0
0.0,0.0,0.0,-0.4994129772952927,1.0,0.0
0.0,0.0,0.0,-0.4998284043657137,1.0,1.0
0.0,0.0,0.0,-0.5005804009006389,1.0,1.0
0.0,0.0,0.0,-0.5001782624587036,-1.0,1.0
0.0,0.0,0.0,-0.5005504219372015,0.0,1.0
0.0,0.0,0.0,-0.5005335889039737,-1.0,0.0
0.0,0.0,0.0,-0.49986164735961236,1.0,1.0
0.0,0.0,0.0,-0.5005266668154096,0.0,-1.0
0.0,0.0,0.0,-0.5005004087679573,1.0,0.0
0.0,0.0,0.0,-0.49910586993037936,0.0,0.0
0.0,0.0,0.0,-0.4990759540610795,0.0,0.0
0.0,0.0,0.0,-0.4990484522002461,0.0,0.0
0.0,0.0,0.0,-0.4990254180959962,0.0,0.0
0.0,0.0,0.0,-0.49900978099674875,0.0,0.0
0.0,0.0,0.0,-0.49900559870606154,0.0,0.0
0.0,0.0,0.0,-0.49901827346807426,1.0,0.0
0.0,0.0,0.0,-0.4988302319306037,-1.0,0.0
0.0,0.0,0.0,-0.4988829857641331,0.0,0.0
0.0,0.0,0.0,-0.4989395542198943,0.0,0.0
